Quote,Option 1,Option 2,Option 3,Option 4,Correct Answer,,Unique
"""Evil's echo can linger long after the event""",The Amityville Dollhouse,The Afflicted (film),Angel Heart,The Amityville Terror,The Afflicted (film),Horror,Unique
"""Darkness can reveal the things we least expect""",Amityville: Vanishing Point,The Amityville Horror (1979 film),The Attic (1980 film),The Amityville Legacy,The Amityville Legacy,Horror,Unique
"""The horror within can be more terrifying than the horror without""",The Amityville Exorcism,The Attic (2007 film),Amityville: No Escape,The Wicker Man (film series),The Wicker Man (film series),Horror,Unique
"""Sometimes the darkness is a reflection of our own fears""",Amityville 4: The Evil Escapes,Angel Heart,The Attic (2007 film),Amityville: A New Generation,Angel Heart,Horror,Unique
"""The shadows can hide many things some of which are best left unseen""",The Attic (1980 film),The Amityville Haunting,The Afflicted (film),The Wicker Tree,The Wicker Tree,Horror,Unique
"""In the dark the truth can be the most frightening thing of all""",The Amityville Horror (2005 film),The Amityville Exorcism,Amityville: A New Generation,The Wicker Man (film series),The Amityville Exorcism,Horror,Unique
"""Sometimes the darkest fears come from the most unexpected places""",The Attic (2007 film),The Amityville Legacy,The Amityville Terror,Amityville: No Escape,The Attic (2007 film),Horror,Unique
"""The fear that we hide from others can sometimes be our greatest enemy""",The Amityville Haunting,The Amityville Horror (2005 film),The Afflicted (film),Angel Heart,Angel Heart,Horror,Unique
"""The things that go bump in the night can be very real""",The Blair Witch Project,The Blackcoat's Daughter,Better Watch Out,The Black String,The Blair Witch Project,Horror,Unique
"""Sometimes the only way out is through the darkness""",The Boy (2015 film),The Belko Experiment,The Black Swan (film),Black Mold (film),The Black Swan (film),Horror,Unique
"""Not all monsters are visible""",Baby Ruby,Bloodline (2018 film),Birth/Rebirth,The Black Cat (1934 film),Birth/Rebirth,Horror,Unique
"""Fear can be the greatest weapon""",Better Watch Out,Blood River (2009 film),Braid (film),Behind the Sightings,Better Watch Out,Horror,Unique
"""The darkness can often be more revealing than the light""",The Blair Witch Project,The Black String,Black Swan (film),The Belko Experiment,The Black String,Horror,Unique
"""When the shadows come alive you better watch out""",The Boy (2015 film),Black Mold (film),The Blair Witch Project,Bloodline (2018 film),The Boy (2015 film),Horror,Unique
"""Sometimes the past is harder to escape than the present""",Baby Ruby,Butcher Baker Nightmare Maker,Braid (film),The Blackcoat's Daughter,The Blackcoat's Daughter,Horror,Unique
"""The real horror is what we can't see""",The Black Swan (film),Barricade (2012 film),Blood River (2009 film),Blue Sunshine (film),The Black Swan (film),Horror,Unique
"""In the dark our fears become reality""",Black Mold (film),The Boy (2015 film),The Belko Experiment,The Black String,The Black String,Horror,Unique
"""Some nightmares are just the beginning""",Braid (film),Behind the Sightings,Butcher Baker Nightmare Maker,Bloodline (2018 film),Behind the Sightings,Horror,Unique
"""The truth can be more frightening than any fiction""",Baby Ruby,The Blair Witch Project,The Blackcoat's Daughter,Blue Sunshine (film),The Blair Witch Project,Horror,Unique
"""Darkness can sometimes hide the darkest truths""",The Black Swan (film),Barricade (2012 film),Beloved (1998 film),Better Watch Out,Barricade (2012 film),Horror,Unique
"""What you don't know can hurt you""",The Blackcoat's Daughter,Black Mold (film),Baby Ruby,The Black String,The Blackcoat's Daughter,Horror,Unique
"""Not everything is as it seems""",The Belko Experiment,The Boy (2015 film),The Blair Witch Project,Braid (film),The Boy (2015 film),Horror,Unique
"""The darkness can consume even the strongest of wills""",The Blackcoat's Daughter,Better Watch Out,Black Swan (film),Blood River (2009 film),Black Swan (film),Horror,Unique
"""In the shadow of fear anything is possible""",The Blair Witch Project,Blue Sunshine (film),The Black String,Behind the Sightings,The Blair Witch Project,Horror,Unique
"""Sometimes the scariest thing is what we create ourselves""",The Belko Experiment,The Blackcoat's Daughter,The Black Swan (film),Baby Ruby,The Blackcoat's Daughter,Horror,Unique
"""Evil often hides in the most unexpected places""",Black Mold (film),The Blackcoat's Daughter,Butcher Baker Nightmare Maker,The Black String,The Black String,Horror,Unique
"""When darkness falls the truth can be unveiled""",The Blair Witch Project,Baby Ruby,The Belko Experiment,Black Swan (film),The Blair Witch Project,Horror,Unique
"""Fear can be a powerful force shaping our reality""",The Black String,Blue Sunshine (film),The Blackcoat's Daughter,Better Watch Out,Better Watch Out,Horror,Unique
"""The things we fear most often come to life in the dark""",Bloodline (2018 film),Behind the Sightings,The Black Swan (film),Black Mold (film),Black Mold (film),Horror,Unique
"""In the shadows the truth is often revealed""",The Boy (2015 film),The Black Swan (film),The Blackcoat's Daughter,Better Watch Out,The Black Swan (film),Horror,Unique
"""Sometimes the scariest monsters are the ones inside us""",The Blair Witch Project,Bloodline (2018 film),The Black String,The Belko Experiment,The Belko Experiment,Horror,Unique
"""The past can haunt us in ways we never imagined""",Barricade (2012 film),The Blair Witch Project,The Black Swan (film),The Blackcoat's Daughter,The Blackcoat's Daughter,Horror,Unique
"""Fear can manifest in the most unexpected ways""",Black Swan (film),The Belko Experiment,The Black String,Baby Ruby,Black Swan (film),Horror,Unique
"""In darkness even the smallest fears can grow""",The Black Swan (film),Better Watch Out,The Blackcoat's Daughter,Behind the Sightings,The Blackcoat's Daughter,Horror,Unique
"""Evil has a way of creeping into our lives""",Bloodline (2018 film),The Boy (2015 film),Blue Sunshine (film),The Belko Experiment,Bloodline (2018 film),Horror,Unique
"""The unknown can be the greatest source of fear""",Better Watch Out,Black Mold (film),The Blackcoat's Daughter,The Black Swan (film),Better Watch Out,Horror,Unique
"""The scariest monsters are those we can't see""",The Belko Experiment,The Blackcoat's Daughter,Bloodline (2018 film),The Black Swan (film),The Blackcoat's Daughter,Horror,Unique
"""Sometimes the truth is scarier than fiction""",Black Mold (film),Baby Ruby,Blue Sunshine (film),The Black Swan (film),The Black Swan (film),Horror,Unique
"""Darkness can bring out the worst in us""",The Blackcoat's Daughter,The Boy (2015 film),The Black String,Behind the Sightings,The Blackcoat's Daughter,Horror,Unique
"""What you don't see can be more terrifying than what you do""",The Black Swan (film),The Belko Experiment,Bloodline (2018 film),Baby Ruby,The Black Swan (film),Horror,Unique
"""Sometimes what you fear most is already inside you""",The Blackcoat's Daughter,Baby Ruby,Black Mold (film),The Black Swan (film),Baby Ruby,Horror,Unique
"""Fear can distort reality in the darkest of places""",The Black String,The Blackcoat's Daughter,The Belko Experiment,Black Swan (film),The Black String,Horror,Unique
"""Evil can have many forms but it is always menacing""",Better Watch Out,Blue Sunshine (film),The Black Swan (film),Baby Ruby,Better Watch Out,Horror,Unique
"""Sometimes darkness can hold more than just fear""",The Boy (2015 film),The Blackcoat's Daughter,Behind the Sightings,The Blair Witch Project,The Blackcoat's Daughter,Horror,Unique
"""In the shadows everything is amplified""",Black Swan (film),The Blackcoat's Daughter,The Belko Experiment,Baby Ruby,The Black Swan (film),Horror,Unique
"""The mind can be a dark and twisted place""",Black Mold (film),The Blackcoat's Daughter,The Blair Witch Project,The Belko Experiment,The Blackcoat's Daughter,Horror,Unique
"""Sometimes the past catches up in the most frightening ways""",Baby Ruby,The Blair Witch Project,The Black Swan (film),Better Watch Out,The Blair Witch Project,Horror,Unique
"""Evil can sometimes be closer than you think""",Behind the Sightings,The Black String,Baby Ruby,Black Mold (film),Behind the Sightings,Horror,Unique
"""The darkest fears can sometimes come to life""",The Belko Experiment,The Blackcoat's Daughter,The Blair Witch Project,The Black Swan (film),The Blair Witch Project,Horror,Unique
"""The true horror is often what we cannot escape""",The Blackcoat's Daughter,Black Swan (film),Baby Ruby,The Black String,Black Swan (film),Horror,Unique
"""Sometimes what you fear most is what you create""",The Belko Experiment,The Blackcoat's Daughter,Baby Ruby,Behind the Sightings,The Blackcoat's Daughter,Horror,Unique
"""In the darkest corners our fears are magnified""",The Black String,Better Watch Out,Bloodline (2018 film),Black Swan (film),Black Swan (film),Horror,Unique
"""The past can have a way of coming back to haunt us""",The Blackcoat's Daughter,The Blair Witch Project,Better Watch Out,Baby Ruby,The Blair Witch Project,Horror,Unique
"""The unknown can often be more frightening than the known""",The Blackcoat's Daughter,The Black Swan (film),Black Mold (film),The Belko Experiment,The Blackcoat's Daughter,Horror,Unique
"""The shadows can hide many things including fear""",The Blackcoat's Daughter,Black Mold (film),The Black String,Baby Ruby,Black Mold (film),Horror,Unique
"""Sometimes what we don't see is what scares us the most""",The Blair Witch Project,The Blackcoat's Daughter,Baby Ruby,Behind the Sightings,The Blair Witch Project,Horror,Unique
"""Evil can be lurking in the most unsuspecting places""",The Boy (2015 film),The Blackcoat's Daughter,The Belko Experiment,The Black Swan (film),The Blackcoat's Daughter,Horror,Unique
"""The darkest places often hide the most terrifying truths""",The Blair Witch Project,Black Mold (film),Baby Ruby,Behind the Sightings,Behind the Sightings,Horror,Unique
"""The mind can be a terrible thing to waste""",The Cell (film),Carrie (2013 film),The Cabinet of Caligari,Creep 2,The Cell (film),Horror,Unique
"""Sometimes the past comes back to haunt you""",Cat's Eye (1985 film),Creep (2014 film),Case 39,Carnival of Souls,Cat's Eye (1985 film),Horror,Unique
"""Not all spirits are friendly""",Christmas Evil,Color Me Blood Red,Creep (franchise),The Clairvoyant (1982 film),Christmas Evil,Horror,Unique
"""Darkness hides many secrets""",The Curse of the Cat People,The Collector (1965 film),Cope (film),A Cure for Wellness,The Curse of the Cat People,Horror,Unique
"""The truth can be more terrifying than fiction""",The Cabinet of Caligari,Case 39,A Corpse in Kensington,Circle (2015 film),The Cabinet of Caligari,Horror,Unique
"""Fear often comes from what we don't understand""",The Clairvoyant (1982 film),Crawlspace (1986 film),The Collector (1965 film),Cam (film),The Clairvoyant (1982 film),Horror,Unique
"""Some places are better left alone""",Creep 2,A Corpse in Kensington,Christmas Evil,The Couch (film),The Couch (film),Horror,Unique
"""What you see may not be the whole story""",The Curse of the Cat People,Cope (film),The Clairvoyant (1982 film),The Cell (film),The Cell (film),Horror,Unique
"""Evil has a way of creeping up on you""",Cat's Eye (1985 film),The Collector (1965 film),Cope (film),Circle (2015 film),The Collector (1965 film),Horror,Unique
"""Sometimes the scariest thing is what you don't see""",Color Me Blood Red,Carrie (2013 film),A Cure for Wellness,Creep (2014 film),Creep (2014 film),Horror,Unique
"""Fear can be more psychological than physical""",Christmas Evil,The Cabinet of Caligari,Creep (franchise),The Clairvoyant (1982 film),The Cabinet of Caligari,Horror,Unique
"""Not everything is as it seems""",The Curse of the Cat People,Cam (film),The Collector (1965 film),A Corpse in Kensington,The Curse of the Cat People,Horror,Unique
"""Sometimes the truth is buried deep within""",Color Me Blood Red,Crawlspace (1986 film),Cope (film),Circle (2015 film),Color Me Blood Red,Horror,Unique
"""Dark secrets often lurk in the shadows""",The Clairvoyant (1982 film),Creep 2,The Cell (film),Christmas Evil,The Cell (film),Horror,Unique
"""Evil can sometimes be closer than you think""",A Cure for Wellness,Cam (film),The Clairvoyant (1982 film),Cat's Eye (1985 film),Cat's Eye (1985 film),Horror,Unique
"""What you don't see can be the most terrifying""",The Couch (film),The Cabinet of Caligari,Color Me Blood Red,The Collector (1965 film),The Cabinet of Caligari,Horror,Unique
"""Some nightmares are all too real""",The Collector (1965 film),Creep 2,The Curse of the Cat People,The Clairvoyant (1982 film),The Collector (1965 film),Horror,Unique
"""The mind can play tricks on you""",Circle (2015 film),A Corpse in Kensington,Christmas Evil,Cope (film),Circle (2015 film),Horror,Unique
"""Sometimes the scariest thing is what you can't explain""",Creep (2014 film),The Couch (film),Cat's Eye (1985 film),The Clairvoyant (1982 film),The Clairvoyant (1982 film),Horror,Unique
"""The darkest secrets are often buried in the past""",Color Me Blood Red,Creep (franchise),Cam (film),Christmas Evil,Color Me Blood Red,Horror,Unique
"""Fear can be a powerful motivator""",The Collector (1965 film),The Black Cat (1934 film),A Cure for Wellness,The Curse of the Cat People,A Cure for Wellness,Horror,Unique
"""In the darkest corners of the mind terror lurks""",The Cell (film),The Couch (film),Creep (2014 film),The Cabinet of Caligari,The Cell (film),Horror,Unique
"""Sometimes the scariest thing is what you don't know""",The Collector (1965 film),The Curse of the Cat People,Christmas Evil,The Clairvoyant (1982 film),The Clairvoyant (1982 film),Horror,Unique
"""Evil can manifest in the most unexpected ways""",The Black String,Cam (film),The Couch (film),Color Me Blood Red,The Couch (film),Horror,Unique
